,time,Cnorm_grn,Cnorm_red,NF_ratio,rep,im_nr,drop_id
29,78,0.41987426985081977,0.09395600207030202,3,3,3,4
30,81,0.4740272808037971,0.06686207600548315,3,3,3,4
31,84,0.4141076091353756,0.0659235484855736,3,3,3,4
32,87,0.4150765337868668,0.06622167965389003,3,3,3,4
33,90,0.4387501192137958,0.08818267591857756,3,3,3,4
34,93,0.3991852172753932,0.0952087376941418,3,3,3,4
35,96,0.41178946089702984,0.12117440039138788,3,3,3,4
36,99,0.47776823237131105,0.1462330810227991,3,3,3,4
37,102,0.46152172923316626,0.09503974945321085,3,3,3,4
38,105,0.3780201875695437,0.11021143044614237,3,3,3,4
39,108,0.40919737188976535,0.12858925105944793,3,3,3,4
0,-9,1.088932142479167,1.023679882025977,3,3,3,7
1,-6,1.2012669657984398,1.1455760660667569,3,3,3,7
2,-3,1.0714081200251961,0.9814360680307443,3,3,3,7
3,0,0.0,0.0,3,3,3,7
4,3,-0.006699604231873526,0.04960929578315594,3,3,3,7
5,6,0.15752646715571858,0.015600432663893764,3,3,3,7
6,9,0.17885427370178092,0.07769146513415219,3,3,3,7
7,12,0.16304554862795398,0.011379904546494615,3,3,3,7
8,15,0.24780009586427076,0.07932689428271401,3,3,3,7
9,18,0.24432004001462077,0.08926743551248809,3,3,3,7
10,21,0.3478099275249495,0.09086858743157805,3,3,3,7
11,24,0.20413481117731444,0.031021194185268875,3,3,3,7
12,27,0.2990517550848868,0.06477959859766491,3,3,3,7
13,30,0.2671262668000522,0.07208632914231602,3,3,3,7
14,33,0.2988206704972847,0.07591161718855904,3,3,3,7
15,36,0.20650563577170833,0.06013922246053866,3,3,3,7
16,39,0.2882471240413472,0.07084899061718229,3,3,3,7
17,42,0.26123397547972693,0.08100269363024273,3,3,3,7
18,45,0.24347290098181656,0.10461975184286437,3,3,3,7
19,48,0.2704245845554548,0.14817552726171285,3,3,3,7
20,51,0.2063933791501307,0.09471824162268154,3,3,3,7
21,54,0.2566708492107956,0.08099199528947455,3,3,3,7
22,57,0.28920049252717395,0.08481176979662483,3,3,3,7
23,60,0.3472671065750776,0.07044917941953598,3,3,3,7
24,63,0.23651010550400411,0.05162254303632307,3,3,3,7
25,66,0.2431868052104679,0.08019045094010298,3,3,3,7
26,69,0.305897737437397,0.07331428594488368,3,3,3,7
27,72,0.3262106194607401,0.12195608583314217,3,3,3,7
28,75,0.32710304127038997,0.09291729975659427,3,3,3,7
29,78,0.21903879859783298,0.08914422390223085,3,3,3,7
30,81,0.3112498578649769,0.0874195832179026,3,3,3,7
31,84,0.2253417887406848,0.04349396436932667,3,3,3,7
32,87,0.2888264576864311,0.05278967118722895,3,3,3,7
33,90,0.3591049935805247,0.14481105499427502,3,3,3,7
34,93,0.25873660300510426,0.11227315301460579,3,3,3,7
35,96,0.33034566993130193,0.1612471300398162,3,3,3,7
36,99,0.25432736847237797,0.1220957280577131,3,3,3,7
37,102,0.38014597605480516,0.12807901197673138,3,3,3,7
38,105,0.34845621987155667,0.10506840938304676,3,3,3,7
39,108,0.4420926538928432,0.16348117887365043,3,3,3,7
0,-9,1.004874654783095,0.8677696694458407,3,3,3,10
1,-6,1.0074031251887452,1.0191138487502922,3,3,3,10
2,-3,0.9339708440394515,0.8885153666100047,3,3,3,10
3,0,0.0,0.0,3,3,3,10
4,3,0.03952531570310829,0.023010662714906305,3,3,3,10
5,6,0.11554149153126586,0.02703655576037796,3,3,3,10
6,9,0.23635082334986013,0.047082797674551195,3,3,3,10
7,12,0.22525404517324046,0.06600742295135219,3,3,3,10
8,15,0.230369262818359,0.018100429600533433,3,3,3,10
9,18,0.1500618123927177,0.004817104784603854,3,3,3,10
10,21,0.2261250711630943,0.04482785180620811,3,3,3,10
11,24,0.3318445712709957,0.0739910181235097,3,3,3,10
12,27,0.3770193828146651,0.08783798649154069,3,3,3,10
13,30,0.21425099246536497,0.06410934377868349,3,3,3,10
14,33,0.34271931069175904,0.07931926696530495,3,3,3,10
15,36,0.32453470299779147,0.08676181121468478,3,3,3,10
16,39,0.3835345595205041,0.05298027145591276,3,3,3,10
17,42,0.30329772181603953,0.05769804980006207,3,3,3,10
18,45,0.3296938395401049,0.027968522089605864,3,3,3,10
19,48,0.3866491263288728,0.07144930963738896,3,3,3,10
20,51,0.33890951379881024,0.06536560600291355,3,3,3,10
21,54,0.3882332232845484,0.07910162634105948,3,3,3,10
22,57,0.4709640349424929,0.10170872186071474,3,3,3,10
23,60,0.4352835774024763,0.057461319409700146,3,3,3,10
24,63,0.3339116826563245,0.06716874378775137,3,3,3,10
25,66,0.3326430367608429,0.05951976667532313,3,3,3,10
26,69,0.3991576266827441,0.08606733801091271,3,3,3,10
27,72,0.4288862188176405,0.07919917696222585,3,3,3,10
28,75,0.38020002152782,0.09525646268919974,3,3,3,10
29,78,0.44211642835496046,0.09887618031761625,3,3,3,10
30,81,0.44504533617199243,0.055111595511517536,3,3,3,10
31,84,0.5317917901660645,0.08782782751229354,3,3,3,10
32,87,0.4473292541756243,0.10411687409405741,3,3,3,10
33,90,0.3804139476688588,0.11006541145887987,3,3,3,10
34,93,0.37656174648138463,0.11862017334430859,3,3,3,10
35,96,0.4193491266458394,0.1511721862056206,3,3,3,10
36,99,0.35601693388578637,0.08839085407828685,3,3,3,10
37,102,0.36004364461928395,0.09672895696929777,3,3,3,10
38,105,0.3682808751628551,0.15384048021605184,3,3,3,10
39,108,0.46914149264269644,0.11321433985144762,3,3,3,10
